Set_ID,Time,end_gen,ngen_expt,Ne,n_ind_exp,n_cages,sequence_length,r_msp,r,r_expt,mu_msp,mu,mu_neutral,shape,scale,mut_ratio,proj,LDdelta,pa,Vs,randomise,pdelta_method,bdelta_method,vA_true,vA_est,pdelta_est,pdelta_var_est,bdelta_intercept_est,bdelta_slope_est,seg_sites,bdelta_var_est,va_lost
vera.bio.ed.ac.uk_2024-06-17_16:24:43.303882_estimate_1.4_1000_10_1,10:56.1,2,1,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,5.28E-11,5.28E-07,1.76E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.070306101,0.060142323,0.257400988,0.338846073,-0.002946512,-0.003019402,3883,4.70808880746476e-06_1.21566629525251e-05_2.76437162483129e-07,0.000113311
vera.bio.ed.ac.uk_2024-06-17_16:24:43.303882_estimate_1.4_1000_10_1,30:29.6,2,1,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,5.35E-11,5.35E-07,1.78E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.069467055,0.050738161,0.832487074,1.325319577,-0.003102477,-0.000528174,4103,5.44038575757078e-06_1.14361072380676e-05_7.09070613570992e-07,0.000131713
vera.bio.ed.ac.uk_2024-06-17_16:24:43.303882_estimate_1.4_1000_10_1,52:54.9,2,1,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,5.41E-11,5.41E-07,1.80E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.060750559,0.071076852,-0.271698068,0.160929089,0.00145391,-0.003738372,4077,4.84192467308129e-06_1.13946826226742e-05_-7.36738261458983e-08,7.73E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:43.303882_estimate_1.4_1000_10_1,08:02.0,2,1,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,5.47E-11,5.47E-07,1.82E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.073775494,0.03553438,0.096177486,1.139865724,-0.002495307,0.003417203,4072,4.96031148197276e-06_9.83869483070182e-06_1.6742060740965e-07,0.000123603
vera.bio.ed.ac.uk_2024-06-17_16:24:43.303882_estimate_1.4_1000_10_1,37:43.6,2,1,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,5.54E-11,5.54E-07,1.85E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.09542852,0.121779103,-0.460015228,0.055072018,-0.001367872,0.00310609,4102,5.73744619632607e-06_1.40808647196138e-05_8.37669032316724e-07,8.88E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:43.303882_estimate_1.4_1000_10_1,59:32.1,2,1,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,5.60E-11,5.60E-07,1.87E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.093043328,0.072658368,0.762417643,1.098215185,0.001716981,0.006028835,4109,6.90182955890775e-06_1.21111212326634e-05_4.8556926972477e-07,0.000124146
vera.bio.ed.ac.uk_2024-06-17_16:24:43.303882_estimate_1.4_1000_10_1,17:47.1,2,1,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,5.66E-11,5.66E-07,1.89E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.075331192,0.068030463,-0.089954544,0.717043495,0.000224213,-0.001105347,4244,4.43786822505251e-06_1.12183848346654e-05_-2.04800004525064e-07,8.72E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:43.303882_estimate_1.4_1000_10_1,32:55.8,2,1,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,5.73E-11,5.73E-07,1.91E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.06697056,0.060041109,2,2.193219995,0.003977411,0.001227195,4286,4.20837159338247e-06_9.33815159040177e-06_-3.54981930350009e-07,0.000147487
vera.bio.ed.ac.uk_2024-06-17_16:24:43.303882_estimate_1.4_1000_10_1,04:01.8,2,1,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,5.79E-11,5.79E-07,1.93E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.070901144,0.094575191,-0.593447284,0.045446182,-0.000726431,0.00199678,4328,5.05548859418886e-06_1.07838435037163e-05_2.1740655910075e-07,0.000102548
vera.bio.ed.ac.uk_2024-06-17_16:24:43.303882_estimate_1.4_1000_10_1,26:18.6,2,1,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,5.85E-11,5.85E-07,1.95E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.078535396,0.085762374,1.592888004,2.494946347,0.001106238,-0.001314636,4524,4.59088681312439e-06_1.03456390813437e-05_5.40318177957464e-09,0.000138342
vera.bio.ed.ac.uk_2024-06-17_16:24:43.303882_estimate_1.4_1000_10_1,47:34.8,2,1,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,5.92E-11,5.92E-07,1.97E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.067927689,0.036003766,1.085823965,1.403405827,-0.002822183,0.002565526,4483,3.59408649808278e-06_7.82112417077022e-06_4.20917373411445e-07,0.000172171
vera.bio.ed.ac.uk_2024-06-17_16:24:43.303882_estimate_1.4_1000_10_1,13:26.1,2,1,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,5.98E-11,5.98E-07,1.99E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.064692157,0.074482012,-0.586156841,0.314323727,-0.002346874,-0.002044611,4564,4.88295335688932e-06_1.13249289237876e-05_2.58559238428691e-07,0.000161847
vera.bio.ed.ac.uk_2024-06-17_16:24:43.303882_estimate_1.4_1000_10_1,39:51.4,2,1,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,6.05E-11,6.05E-07,2.02E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.073257323,0.073372527,1.384171014,0.197271639,0.000829683,-0.006226641,4452,5.0584432418072e-06_1.09960409811787e-05_1.54666354352397e-07,0.000174651
vera.bio.ed.ac.uk_2024-06-17_16:24:43.303882_estimate_1.4_1000_10_1,01:13.9,2,1,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,6.11E-11,6.11E-07,2.04E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.066836251,0.055603581,1.479809716,1.458999661,0.001113796,0.002874312,4579,4.45013624942725e-06_9.91006758963085e-06_-1.93848021935166e-07,0.000220578
vera.bio.ed.ac.uk_2024-06-17_16:24:43.303882_estimate_1.4_1000_10_1,25:41.4,2,1,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,6.17E-11,6.17E-07,2.06E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.077451161,0.065941003,-0.224297933,0.305531246,0.000693102,0.000256291,4701,4.87053585107539e-06_1.00366194184811e-05_-1.36799431782927e-07,0.00013968
vera.bio.ed.ac.uk_2024-06-17_16:24:43.303882_estimate_1.4_1000_10_1,53:30.1,2,1,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,6.24E-11,6.24E-07,2.08E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.095076551,0.109764582,-0.43264924,0.105602322,0.000528692,0.008269915,4721,5.15014031168013e-06_1.16905019219039e-05_3.26774690163424e-07,0.000128428
vera.bio.ed.ac.uk_2024-06-17_16:24:43.303882_estimate_1.4_1000_10_1,16:31.7,2,1,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,6.30E-11,6.30E-07,2.10E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.073875953,0.049660124,0.686208292,3.754008767,0.001795567,-0.001684874,4835,3.995218159362e-06_8.34937556705001e-06_-1.81133033064312e-07,0.000130332
vera.bio.ed.ac.uk_2024-06-17_16:24:43.303882_estimate_1.4_1000_10_1,38:56.0,2,1,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,6.36E-11,6.36E-07,2.12E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.086712847,0.092269375,0.27401081,0.428885568,0.003073861,-0.003576712,4690,4.65308214043095e-06_1.16814170870667e-05_3.70574872014941e-07,0.000137991
vera.bio.ed.ac.uk_2024-06-17_16:24:43.303882_estimate_1.4_1000_10_1,57:56.8,2,1,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,6.43E-11,6.43E-07,2.14E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.102708912,0.087249301,0.049248597,0.32324768,0.000935117,0.000161397,4939,4.85398898817371e-06_9.75039307179028e-06_1.68005247866792e-07,0.000139541
vera.bio.ed.ac.uk_2024-06-17_16:24:43.303882_estimate_1.4_1000_10_1,17:09.7,2,1,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,6.49E-11,6.49E-07,2.16E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.07690167,0.08963628,0.231619037,0.462725578,-0.002221226,-0.005711122,4813,5.64768680297377e-06_1.17741855527493e-05_-7.20050022283899e-07,0.000129241
vera.bio.ed.ac.uk_2024-06-17_16:24:43.303882_estimate_1.4_1000_10_1,46:24.4,2,1,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,6.55E-11,6.55E-07,2.18E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.078105722,0.090187906,-0.309910061,0.114256888,0.001117613,0.002645749,5022,4.69001548423974e-06_1.09195642375109e-05_-3.30174239131675e-07,0.000174712
vera.bio.ed.ac.uk_2024-06-17_16:24:43.303882_estimate_1.4_1000_10_1,06:20.0,2,1,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,6.62E-11,6.62E-07,2.21E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.089247872,0.067451392,0.111100928,0.353579258,-0.00149612,0.004215155,4916,3.62300887997704e-06_8.99509240069095e-06_1.31568408665189e-07,0.000216694
vera.bio.ed.ac.uk_2024-06-17_16:24:43.303882_estimate_1.4_1000_10_1,26:48.6,2,1,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,6.68E-11,6.68E-07,2.23E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.079961157,0.083014807,-0.115022863,0.250442941,0.002613255,0.00241946,4932,4.50562132424113e-06_1.11333608441085e-05_-2.43928040218197e-07,0.000132289
vera.bio.ed.ac.uk_2024-06-17_16:24:43.303882_estimate_1.4_1000_10_1,45:52.7,2,1,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,6.75E-11,6.75E-07,2.25E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.082262436,0.062268214,0.320049546,0.299538867,0.001294455,-0.000890343,5081,4.22488171912466e-06_9.47659919601314e-06_-3.1613887877446e-07,0.000211841
vera.bio.ed.ac.uk_2024-06-17_16:24:43.303882_estimate_1.4_1000_10_1,04:57.1,2,1,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,6.81E-11,6.81E-07,2.27E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.082771762,0.065854764,-0.100543836,0.22808409,0.004232449,-0.003275959,5097,4.0293913371896e-06_9.01539401231798e-06_3.27716310413487e-08,0.000150248
vera.bio.ed.ac.uk_2024-06-17_16:24:43.303882_estimate_1.4_1000_10_1,23:01.3,2,1,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,6.87E-11,6.87E-07,2.29E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.099598832,0.08750433,2,15.12468451,0.004258813,9.50E-05,5121,4.47924903820113e-06_9.62490290447324e-06_3.1379812903005e-07,0.00016044
vera.bio.ed.ac.uk_2024-06-17_16:24:43.303882_estimate_1.4_1000_10_1,44:03.8,2,1,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,6.94E-11,6.94E-07,2.31E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.089305552,0.086778055,0.389563993,0.317281739,-0.002903329,0.001741104,5255,4.52841382467718e-06_1.11646162940448e-05_-3.08941968034341e-07,0.000146587
vera.bio.ed.ac.uk_2024-06-17_16:24:43.303882_estimate_1.4_1000_10_1,03:29.3,2,1,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,7.00E-11,7.00E-07,2.33E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.085005095,0.085711508,0.171888281,0.271442195,-0.000802991,0.005280183,5272,4.69898976601844e-06_1.03149836169381e-05_-6.18230044756866e-08,0.000183736
vera.bio.ed.ac.uk_2024-06-17_16:24:48.354018_estimate_1.4_1000_10_5,31:21.0,2,5,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,7.00E-12,7.00E-08,2.33E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.00987916,0.00826433,2,1.834450138,0.003733991,-0.00196382,515,9.1137570292575e-06_1.93516350591572e-05_1.25423426549966e-06,3.18E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:48.354018_estimate_1.4_1000_10_5,41:25.9,2,5,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,7.64E-12,7.64E-08,2.55E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.018395394,0.014288558,0.645153599,0.301466416,0.001357526,0.002485421,565,1.10135835664669e-05_2.22722338875613e-05_5.28023217826038e-07,2.00E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:48.354018_estimate_1.4_1000_10_5,48:27.3,2,5,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,8.27E-12,8.27E-08,2.76E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.011533676,0.013147248,1.83E-05,0.085903401,-0.000532001,-0.003206073,607,9.43938191060211e-06_2.21673747955046e-05_-1.22984875718028e-06,8.06E-06
vera.bio.ed.ac.uk_2024-06-17_16:24:48.354018_estimate_1.4_1000_10_5,58:24.0,2,5,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,8.91E-12,8.91E-08,2.97E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.014487881,0.018759613,-0.044651794,0.050096345,-0.001100869,-0.001143405,662,1.0728197587317e-05_2.3060516173494e-05_8.49663517007288e-07,1.67E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:48.354018_estimate_1.4_1000_10_5,10:24.7,2,5,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,9.55E-12,9.55E-08,3.18E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.008820989,0.0072741,-0.224526954,0.146308159,-0.001174807,0.000604809,729,5.3299013673968e-06_1.46031891480158e-05_-3.21714568140863e-07,1.95E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:48.354018_estimate_1.4_1000_10_5,21:06.9,2,5,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,1.02E-11,1.02E-07,3.39E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.006854703,0.006729267,0.046740262,0.239288264,-0.002541552,-0.003254052,778,5.26329855151115e-06_1.21396519899689e-05_1.64735246164782e-06,1.97E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:48.354018_estimate_1.4_1000_10_5,31:40.1,2,5,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,1.08E-11,1.08E-07,3.61E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.01070852,0.012296054,0.009675753,0.095345711,-0.002462022,0.003037652,826,6.35096796956496e-06_1.35834444874932e-05_3.37935364898534e-07,2.85E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:48.354018_estimate_1.4_1000_10_5,40:43.5,2,5,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,1.15E-11,1.15E-07,3.82E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.019373128,0.014838178,2,1.223438619,0.005744894,0.008150237,873,6.15372979399431e-06_1.17481966041439e-05_-9.00286671591021e-07,3.48E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:48.354018_estimate_1.4_1000_10_5,53:28.6,2,5,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,1.21E-11,1.21E-07,4.03E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.01123865,0.009457234,0.293848887,0.325420753,0.003872046,-0.001193444,949,4.72462819030781e-06_1.08131275256296e-05_-5.45546322820499e-07,1.64E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:48.354018_estimate_1.4_1000_10_5,17:15.6,2,5,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,1.27E-11,1.27E-07,4.24E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.011251118,0.011232948,-0.625270769,0.031430869,0.000437174,-0.004537978,965,4.93537922797496e-06_1.30325325124595e-05_-4.42996238089974e-07,4.24E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:48.354018_estimate_1.4_1000_10_5,36:40.2,2,5,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,1.34E-11,1.34E-07,4.45E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.017277893,0.018674895,-0.200132982,0.035665205,-0.00028527,-0.005195857,1004,5.52157923851793e-06_1.34938337822627e-05_6.05977145802471e-07,3.04E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:48.354018_estimate_1.4_1000_10_5,50:49.4,2,5,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,1.40E-11,1.40E-07,4.67E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.020376493,0.02236978,0.161102639,0.152714212,0.00382648,0.00515702,1005,5.96286310382684e-06_1.3124692915217e-05_3.93226535296175e-07,2.37E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:48.354018_estimate_1.4_1000_10_5,11:02.9,2,5,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,1.46E-11,1.46E-07,4.88E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.019857561,0.01729789,-0.225560079,0.029820829,-0.001021687,0.0003232,1116,4.6147772477222e-06_1.01812526358968e-05_7.72819812888579e-08,8.50E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:48.354018_estimate_1.4_1000_10_5,30:59.7,2,5,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,1.53E-11,1.53E-07,5.09E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.027124692,0.028688101,0.545032006,0.114868481,-0.000485725,-0.002796996,1123,6.82034031879056e-06_1.27695616344751e-05_-1.74480463888871e-07,4.51E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:48.354018_estimate_1.4_1000_10_5,55:02.9,2,5,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,1.59E-11,1.59E-07,5.30E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.01500043,0.014207676,-0.28448929,0.041529558,-0.002703833,-0.001499386,1113,4.28206726354261e-06_1.13469486321699e-05_2.42660582322231e-07,5.31E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:48.354018_estimate_1.4_1000_10_5,27:45.7,2,5,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,1.65E-11,1.65E-07,5.52E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.015547779,0.01843805,-0.631700043,0.014604288,0.002591016,-0.003967466,1242,3.88515310381332e-06_9.42582510558703e-06_-5.73806135280401e-07,4.11E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:48.354018_estimate_1.4_1000_10_5,46:25.3,2,5,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,1.72E-11,1.72E-07,5.73E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.013404526,0.009222903,0.223279471,0.36837263,0.000188963,-0.003768595,1273,3.13782104078658e-06_7.87795489873295e-06_-1.11406450662543e-07,2.86E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:48.354018_estimate_1.4_1000_10_5,09:51.9,2,5,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,1.78E-11,1.78E-07,5.94E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.017943249,0.017589873,-0.254227473,0.041864031,-0.001693241,0.003987215,1314,3.79329648233151e-06_9.13328811796865e-06_-2.89471584111478e-07,9.81E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:48.354018_estimate_1.4_1000_10_5,26:54.9,2,5,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,1.85E-11,1.85E-07,6.15E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.028071156,0.022008032,1.426351152,0.320517098,0.002182038,-0.00084446,1384,4.23442524591977e-06_8.07436484016365e-06_-2.12318182862781e-07,3.39E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:48.354018_estimate_1.4_1000_10_5,55:01.4,2,5,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,1.91E-11,1.91E-07,6.36E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.029896891,0.042239459,-0.365831935,0.018465102,-0.001539967,-0.011820923,1459,5.126661850766e-06_1.16094526176252e-05_5.43343312489723e-07,4.23E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:48.354018_estimate_1.4_1000_10_5,20:17.7,2,5,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,1.97E-11,1.97E-07,6.58E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.016636361,0.020401257,-0.40622495,0.035750849,-0.003474973,-0.00119051,1464,3.64822198145498e-06_8.68697471692012e-06_-3.26637150423635e-07,2.71E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:48.354018_estimate_1.4_1000_10_5,45:38.6,2,5,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,2.04E-11,2.04E-07,6.79E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.022768263,0.028651432,-0.404070728,0.021373799,0.002295847,-0.00500127,1452,4.21426636208876e-06_1.04661501321087e-05_2.9622287260993e-07,4.78E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:48.354018_estimate_1.4_1000_10_5,10:18.9,2,5,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,2.10E-11,2.10E-07,7.00E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.022491091,0.021430029,-0.32346308,0.050628864,0.004399816,-0.001034358,1616,3.57584365049009e-06_7.89700109449558e-06_-3.46778024405846e-07,5.38E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:48.354018_estimate_1.4_1000_10_5,28:53.6,2,5,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,2.16E-11,2.16E-07,7.21E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.024505518,0.020919484,0.088753595,0.128741809,0.002250201,0.002016474,1654,3.33243390826698e-06_7.78732595911012e-06_-1.23733220485496e-07,4.01E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:48.354018_estimate_1.4_1000_10_5,45:39.9,2,5,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,2.23E-11,2.23E-07,7.42E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.024773957,0.026950629,-0.015619,0.05541208,-0.001277912,-0.000451941,1735,3.66930856659301e-06_8.01998987035245e-06_-1.68634237969074e-07,3.25E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:48.354018_estimate_1.4_1000_10_5,11:25.1,2,5,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,2.29E-11,2.29E-07,7.64E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.026488261,0.031264196,-0.310024216,0.026150145,4.54E-06,-0.001117781,1673,3.43227238288266e-06_7.76805146009018e-06_4.6109180018197e-07,3.92E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:48.354018_estimate_1.4_1000_10_5,32:15.8,2,5,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,2.35E-11,2.35E-07,7.85E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.038590347,0.04156083,0.379857436,0.085906655,-0.001011102,-0.001761872,1811,3.93041521241713e-06_8.56117283507223e-06_-4.53157126198439e-07,7.38E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:48.354018_estimate_1.4_1000_10_5,59:13.5,2,5,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,2.42E-11,2.42E-07,8.06E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.026729465,0.023711727,-0.458451879,0.023513259,-0.002465499,-0.00093457,1836,2.9602695020955e-06_6.66013447987314e-06_-1.17238317545051e-07,6.08E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:48.354018_estimate_1.4_1000_10_5,19:56.6,2,5,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,2.48E-11,2.48E-07,8.27E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.031207779,0.023555363,1.645757437,1.314954417,0.000211633,-0.002152166,1879,2.80888813889549e-06_5.99933321058485e-06_-2.33109075291404e-07,5.22E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:48.354018_estimate_1.4_1000_10_5,36:52.8,2,5,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,2.55E-11,2.55E-07,8.48E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.035212814,0.034952695,0.003787423,0.077381022,-0.001894728,0.006294148,1892,3.12817207219975e-06_7.67925679235702e-06_-1.12115109010405e-07,5.89E-05
vera.bio.ed.ac.uk_2024-06-17_16:24:48.354018_estimate_1.4_1000_10_5,05:30.9,2,5,1330000,1000,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,2.61E-11,2.61E-07,8.70E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,estimate,0.037799113,0.061000714,-0.415350324,0.020270427,0.002374866,0.000209343,2027,4.18311517877937e-06_1.01749204699287e-05_3.91440747163816e-08,7.92E-05
