Set_ID,sim,Time,end_gen,ngen1,ngen2,Ne,n_ind,n_ind_exp,n_cages,sequence_length,r_msp,r,r_expt,mu_msp,mu,mu_expt,shape,scale,mut_ratio,flip_sel_coef,Ve_w,Ve_w_expt,vA_true,vA_true_new,va_true,va_true_new,va_left,va_left_new,time_stamp_va_left
Set_15_b_bigyin_2025-03-25_20-13-50.609501_1.8e-07_0.5_2_1000_10_4_0_0,1,2025-03-25 20:33:35.160918,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,1.8e-07,1.8e-06,0,0.3,0.045,0,0,1,1,0.0465638496464564,0.0437200390263945,0.0475111281267345,0.0448080906604749,0.0403639591332386,0.038323932735858,bigwig_2025-04-09_22-44-02.665297
Set_15_b_bigyin_2025-03-25_20-15-50.57412_1.83272727272727e-07_0.5_2_1000_10_4_0_0,1,2025-03-25 20:36:06.040296,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,1.83272727272727e-07,1.83272727272727e-06,0,0.3,0.045,0,0,1,1,0.048757926283777,0.0460946459279304,0.051853143762915,0.0489634793251812,0.0439659345537231,0.0417664328795662,bigwig_2025-04-09_22-50-18.157002
Set_15_b_bigyin_2025-03-25_20-20-20.587669_1.86545454545455e-07_0.5_2_1000_10_4_0_0,1,2025-03-25 20:39:27.042737,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,1.86545454545455e-07,1.86545454545455e-06,0,0.3,0.045,0,0,1,1,0.0533274739464153,0.0501408372357706,0.0537273867999399,0.0506630292892034,0.0451562814993856,0.0429233396759751,bigwig_2025-04-09_23-01-33.297824
Set_15_b_bigyin_2025-03-25_20-32-35.584141_1.93090909090909e-07_0.5_2_1000_10_4_0_0,1,2025-03-25 20:55:16.299541,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,1.93090909090909e-07,1.93090909090909e-06,0,0.3,0.045,0,0,1,1,0.0493119233434325,0.0462964314685349,0.0540299725062627,0.0507593237589355,0.0457384351952016,0.0433379645793108,bigwig_2025-04-09_22-58-32.440684
Set_15_b_bigyin_2025-03-25_20-35-05.714813_1.96363636363636e-07_0.5_2_1000_10_4_0_0,1,2025-03-25 20:58:01.402735,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,1.96363636363636e-07,1.96363636363636e-06,0,0.3,0.045,0,0,1,1,0.0473671990110497,0.0447017808406837,0.0533160058828032,0.0505219969866348,0.044874443292626,0.0428186880070308,bigfoot_2025-04-09_23-05-45.271991
Set_15_b_bigyin_2025-03-25_20-37-35.569499_1.99636363636364e-07_0.5_2_1000_10_4_0_0,1,2025-03-25 21:00:13.752513,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,1.99636363636364e-07,1.99636363636364e-06,0,0.3,0.045,0,0,1,1,0.0524015094922462,0.0493045849121179,0.0536751073504028,0.050647273782743,0.0460902690873556,0.0437724415053754,bigfoot_2025-04-09_23-14-40.426674
Set_15_b_bigyin_2025-03-25_20-41-05.615217_2.02909090909091e-07_0.5_2_1000_10_4_0_0,1,2025-03-25 21:01:04.776206,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,2.02909090909091e-07,2.02909090909091e-06,0,0.3,0.045,0,0,1,1,0.0529257773802979,0.0499034772395699,0.0501024671245687,0.0472990607280653,0.0422407842679554,0.0401191319031157,bigfoot_2025-04-09_23-19-39.676345
Set_15_b_bigyin_2025-03-25_20-56-50.576464_2.06181818181818e-07_0.5_2_1000_10_4_0_0,1,2025-03-25 21:19:01.645279,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,2.06181818181818e-07,2.06181818181818e-06,0,0.3,0.045,0,0,1,1,0.0510876750321123,0.0480427799272618,0.0563875276850573,0.0533705012776597,0.0484008718142603,0.0460921950267575,bigfoot_2025-04-09_23-29-47.616755
Set_15_b_bigyin_2025-03-25_20-59-35.859662_2.09454545454545e-07_0.5_2_1000_10_4_0_0,1,2025-03-25 21:21:52.047823,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,2.09454545454545e-07,2.09454545454545e-06,0,0.3,0.045,0,0,1,1,0.0571037046040275,0.0540205303509922,0.0595094289152602,0.0562763876235641,0.0507525133586362,0.0482833244562892,bigfoot_2025-04-09_23-43-00.867627
Set_15_b_bigyin_2025-03-25_21-01-50.579052_2.16e-07_0.5_2_1000_10_4_0_0,1,2025-03-25 21:24:15.214102,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,2.16e-07,2.16e-06,0,0.3,0.045,0,0,1,1,0.0526726273006173,0.0496165874472748,0.062394128710608,0.0588648350051766,0.0534387652357409,0.0507035355286329,bigfoot_2025-04-10_00-05-50.597333
Set_15_b_bigyin_2025-03-25_21-02-35.547244_2.19272727272727e-07_0.5_2_1000_10_4_0_0,1,2025-03-25 21:25:46.612022,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,2.19272727272727e-07,2.19272727272727e-06,0,0.3,0.045,0,0,1,1,0.058869986963994,0.0552709269537828,0.0603121491343796,0.0567037994878252,0.0511088661029118,0.0484589033403981,bigwig_2025-04-10_00-35-50.962668
Set_15_b_bigyin_2025-03-25_21-20-35.731376_2.29090909090909e-07_0.5_2_1000_10_4_0_0,1,2025-03-25 21:43:42.58067,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,2.29090909090909e-07,2.29090909090909e-06,0,0.3,0.045,0,0,1,1,0.0559632716655555,0.0525267072222553,0.0629628975905283,0.0594879803599365,0.0543193081178449,0.0515737044239645,bigwig_2025-04-10_00-58-05.36857
Set_15_b_bigyin_2025-03-25_21-23-20.646649_2.32363636363636e-07_0.5_2_1000_10_4_0_0,1,2025-03-25 21:47:30.930185,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,2.32363636363636e-07,2.32363636363636e-06,0,0.3,0.045,0,0,1,1,0.0630240844996984,0.0591318341623714,0.0651935948640862,0.0613657165421199,0.0539358683916944,0.0511638193684419,bigwig_2025-04-10_01-24-36.587606
Set_15_b_bigyin_2025-03-25_21-25-35.817386_2.38909090909091e-07_0.5_2_1000_10_4_0_0,1,2025-03-25 21:50:05.905011,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,2.38909090909091e-07,2.38909090909091e-06,0,0.3,0.045,0,0,1,1,0.0603748737118565,0.0564695824087082,0.0624951986516683,0.0587278662341661,0.0521440341501223,0.0493490913042606,bigwig_2025-04-10_01-25-20.232021
Set_15_b_bigyin_2025-03-25_21-27-05.567046_2.42181818181818e-07_0.5_2_1000_10_4_0_0,1,2025-03-25 21:52:24.619607,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,2.42181818181818e-07,2.42181818181818e-06,0,0.3,0.045,0,0,1,1,0.0538380079633566,0.0505478808848446,0.0657749993558634,0.0620193498916487,0.055438113194304,0.0526895240940168,bigwig_2025-04-10_01-38-53.458124
Set_15_b_bigyin_2025-03-25_21-45-05.590411_2.45454545454545e-07_0.5_2_1000_10_4_0_0,1,2025-03-25 22:13:17.728873,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,2.45454545454545e-07,2.45454545454545e-06,0,0.3,0.045,0,0,1,1,0.0745195135019722,0.0700307818569189,0.0721110261560352,0.0677063988727989,0.0607618089988566,0.0574000536910094,bigwig_2025-04-10_01-40-52.333499
Set_15_b_bigyin_2025-03-25_21-49-05.595877_2.48727272727273e-07_0.5_2_1000_10_4_0_0,1,2025-03-25 22:18:12.801111,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,2.48727272727273e-07,2.48727272727273e-06,0,0.3,0.045,0,0,1,1,0.0583378296873151,0.0546703058935445,0.0739263648126864,0.0697995501039947,0.0636993212503768,0.0605775341053333,bigfoot_2025-04-10_01-36-46.600438
Set_15_b_bigyin_2025-03-25_21-51-35.58687_2.52e-07_0.5_2_1000_10_4_0_0,1,2025-03-25 22:19:48.311521,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,2.52e-07,2.52e-06,0,0.3,0.045,0,0,1,1,0.0682394484082662,0.0638185777407304,0.0695803043408766,0.065262108375906,0.0582956085597607,0.0550707332643093,bigfoot_2025-04-10_01-46-10.72089
Set_15_b_bigyin_2025-03-25_21-53-50.609301_2.55272727272727e-07_0.5_2_1000_10_4_0_0,1,2025-03-25 22:22:05.246325,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,2.55272727272727e-07,2.55272727272727e-06,0,0.3,0.045,0,0,1,1,0.0676362332739661,0.063371421099996,0.0693123229953576,0.0652497283284248,0.0575994412423112,0.0546658610241464,bigfoot_2025-04-10_01-50-05.253424
Set_15_b_bigyin_2025-03-25_22-14-35.577521_2.68363636363636e-07_0.5_2_1000_10_4_0_0,1,2025-03-25 22:41:32.711313,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,2.68363636363636e-07,2.68363636363636e-06,0,0.3,0.045,0,0,1,1,0.0684955881850162,0.0637742635552986,0.0755288241379751,0.0710487067302488,0.0624242277242731,0.0592715492306122,bigfoot_2025-04-10_01-59-03.521788
Set_15_b_bigyin_2025-03-25_22-19-35.7018_2.71636363636364e-07_0.5_2_1000_10_4_0_0,1,2025-03-25 22:45:11.52819,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,2.71636363636364e-07,2.71636363636364e-06,0,0.3,0.045,0,0,1,1,0.073248944846692,0.0689196603965266,0.0769846811320293,0.0726606322708241,0.064620304115055,0.0614105321779538,bigfoot_2025-04-10_02-15-42.797283
Set_15_b_bigyin_2025-03-25_22-21-20.567467_2.74909090909091e-07_0.5_2_1000_10_4_0_0,1,2025-03-25 22:47:10.965524,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,2.74909090909091e-07,2.74909090909091e-06,0,0.3,0.045,0,0,1,1,0.0792637915927376,0.0744963482189469,0.0781963317957161,0.0736589216684312,0.0653791205902265,0.0620282021423594,bigfoot_2025-04-10_02-42-44.806825
Set_15_b_bigyin_2025-03-25_22-23-20.574147_2.78181818181818e-07_0.5_2_1000_10_4_0_0,1,2025-03-25 22:50:55.660993,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,2.78181818181818e-07,2.78181818181818e-06,0,0.3,0.045,0,0,1,1,0.0664140746180081,0.0627510018710186,0.0778384054787876,0.0736339677042307,0.0659630170201543,0.0628839968798197,bigwig_2025-04-10_03-12-56.524082
Set_15_b_bigyin_2025-03-25_22-42-50.582605_2.84727272727273e-07_0.5_2_1000_10_4_0_0,1,2025-03-25 23:07:30.233779,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,2.84727272727273e-07,2.84727272727273e-06,0,0.3,0.045,0,0,1,1,0.0621949143367693,0.0581349992931242,0.0743165277681143,0.069947058607704,0.0631807250116665,0.0599929071172644,bigwig_2025-04-10_03-30-12.130592
Set_15_b_bigyin_2025-03-25_22-46-35.574363_2.88e-07_0.5_2_1000_10_4_0_0,1,2025-03-25 23:17:03.006041,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,2.88e-07,2.88e-06,0,0.3,0.045,0,0,1,1,0.0889154236295164,0.0839232692264138,0.0752242477381663,0.0710736371448184,0.0628684641684282,0.0597603045873418,bigwig_2025-04-10_04-05-33.776246
Set_15_b_bigyin_2025-03-25_22-48-35.567952_2.91272727272727e-07_0.5_2_1000_10_4_0_0,1,2025-03-25 23:20:34.563783,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,2.91272727272727e-07,2.91272727272727e-06,0,0.3,0.045,0,0,1,1,0.0778559842253697,0.0728299760110535,0.0817972931128099,0.0772214701518446,0.0688362520336629,0.0655042688721091,bigwig_2025-04-10_04-03-13.47934
Set_15_b_bigyin_2025-03-25_22-52-20.599599_2.94545454545455e-07_0.5_2_1000_10_4_0_0,1,2025-03-25 23:21:35.495075,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,2.94545454545455e-07,2.94545454545455e-06,0,0.3,0.045,0,0,1,1,0.0969903714221716,0.0916141270714913,0.0810003874631745,0.0765191520109319,0.0663431181790265,0.0631740317661416,bigfoot_2025-04-10_04-08-20.764797
Set_15_b_bigyin_2025-03-25_23-09-05.5716_2.97818181818182e-07_0.5_2_1000_10_4_0_0,1,2025-03-25 23:35:56.059721,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,2.97818181818182e-07,2.97818181818182e-06,0,0.3,0.045,0,0,1,1,0.0740742077428469,0.0692156783150019,0.0856615457925343,0.0808339587486774,0.0721247113576493,0.0685788207881358,bigwig_2025-04-10_04-18-12.98944
Set_15_b_bigyin_2025-03-25_23-18-20.588517_3.04363636363636e-07_0.5_2_1000_10_4_0_0,1,2025-03-25 23:51:48.249149,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,3.04363636363636e-07,3.04363636363636e-06,0,0.3,0.045,0,0,1,1,0.0880497492094336,0.0824793336003191,0.0820680441256919,0.0774127669566602,0.0681215769740919,0.0648414696134152,bigwig_2025-04-10_04-21-20.230656
Set_15_b_bigyin_2025-03-25_23-21-50.582609_3.07636363636364e-07_0.5_2_1000_10_4_0_0,1,2025-03-25 23:55:12.218862,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,3.07636363636364e-07,3.07636363636364e-06,0,0.3,0.045,0,0,1,1,0.0706827910341606,0.0660773482364713,0.0821648646491143,0.0774056090988646,0.0697110049792536,0.0661149969914153,bigfoot_2025-04-10_04-15-45.626622
Set_15_b_bigyin_2025-03-25_23-22-50.556849_3.14181818181818e-07_0.5_2_1000_10_4_0_0,1,2025-03-25 23:56:13.949656,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,3.14181818181818e-07,3.14181818181818e-06,0,0.3,0.045,0,0,1,1,0.0825643240232285,0.0773431645351836,0.0898927636032595,0.0847564581860718,0.0753586797618842,0.071559874166109,bigfoot_2025-04-10_04-19-32.34482
Set_15_b_bigyin_2025-03-25_23-37-05.649661_3.20727272727273e-07_0.5_2_1000_10_4_0_0,1,2025-03-26 00:06:22.395911,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,3.20727272727273e-07,3.20727272727273e-06,0,0.3,0.045,0,0,1,1,0.0931531667242312,0.08755015275559,0.0913969221724824,0.0858667483261502,0.0755864149149842,0.0716388712823334,bigfoot_2025-04-10_04-32-27.304392
Set_15_b_bigyin_2025-03-25_23-53-20.571203_3.27272727272727e-07_0.5_2_1000_10_4_0_0,1,2025-03-26 00:26:25.569704,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,3.27272727272727e-07,3.27272727272727e-06,0,0.3,0.045,0,0,1,1,0.0823140543590556,0.0772120361534646,0.0906502217962065,0.0855202841369018,0.0761258692850736,0.0723764379872499,bigfoot_2025-04-10_04-46-39.010233
Set_15_b_bigyin_2025-03-25_23-56-35.585875_3.30545454545455e-07_0.5_2_1000_10_4_0_0,1,2025-03-26 00:23:06.73226,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,3.30545454545455e-07,3.30545454545455e-06,0,0.3,0.045,0,0,1,1,0.0796744110410488,0.0748708948685582,0.086234456793606,0.0814543310657213,0.074214374330447,0.0704778243706778,bigfoot_2025-04-10_05-15-40.4494
Set_15_b_bigyin_2025-03-25_23-57-35.563942_3.33818181818182e-07_0.5_2_1000_10_4_0_0,1,2025-03-26 00:34:14.091255,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,3.33818181818182e-07,3.33818181818182e-06,0,0.3,0.045,0,0,1,1,0.0727559529543011,0.0677036962154246,0.0870355341588919,0.0817623823614806,0.072875802687238,0.0689742071861587,bigwig_2025-04-10_05-50-06.278303
Set_15_b_bigyin_2025-03-26_00-07-50.552492_3.37090909090909e-07_0.5_2_1000_10_4_0_0,1,2025-03-26 00:44:09.175262,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,3.37090909090909e-07,3.37090909090909e-06,0,0.3,0.045,0,0,1,1,0.0852291896804902,0.0793872848269639,0.100355410668498,0.094700231582521,0.083258515660432,0.0793357672218814,bigwig_2025-04-10_06-05-40.864942
Set_15_b_bigyin_2025-03-26_00-24-35.602005_3.40363636363636e-07_0.5_2_1000_10_4_0_0,1,2025-03-26 01:00:55.47704,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,3.40363636363636e-07,3.40363636363636e-06,0,0.3,0.045,0,0,1,1,0.078701009853478,0.0739114578610851,0.0949097303169987,0.0897345423786025,0.0808151590334039,0.0769527164779155,bigwig_2025-04-10_06-36-48.140145
Set_15_b_bigyin_2025-03-26_00-27-35.618822_3.43636363636364e-07_0.5_2_1000_10_4_0_0,1,2025-03-26 00:56:52.727126,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,3.43636363636364e-07,3.43636363636364e-06,0,0.3,0.045,0,0,1,1,0.0822433331583661,0.0769975547231783,0.0986493868845229,0.0936513510600279,0.0838124819076508,0.080126264948071,bigwig_2025-04-10_06-39-29.829117
Set_15_b_bigyin_2025-03-26_00-35-50.556885_3.50181818181818e-07_0.5_2_1000_10_4_0_0,1,2025-03-26 01:08:00.192406,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,3.50181818181818e-07,3.50181818181818e-06,0,0.3,0.045,0,0,1,1,0.079592918127276,0.0746274229466414,0.0887238581840717,0.0835822231930394,0.0750006580159036,0.0712084815783281,bigfoot_2025-04-10_06-39-44.129006
Set_15_b_bigyin_2025-03-26_00-45-20.587196_3.6e-07_0.5_2_1000_10_4_0_0,1,2025-03-26 01:14:05.462466,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,3.6e-07,3.6e-06,0,0.3,0.045,0,0,1,1,0.0833600067430828,0.0779445927965714,0.101906151174445,0.0960099787760159,0.0864391299552603,0.0821527952963485,bigfoot_2025-04-10_06-48-37.431324
Set_9_bigbird_2024-12-26_00-57-27.204099_6.57090909090909e-08_0.5_2_1000_10_4_0_0,1,2024-12-26 01:30:18.039552,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,6.57090909090909e-08,6.57090909090909e-07,0,0.3,0.033,0,0,1,1,0.0133164840315227,0.0127524554116398,0.0129623315897482,0.0124220747144091,0.0114900686381402,0.0110387487996556,bigfoot_2025-04-07_14-48-19.62746
Set_9_bigbird_2024-12-26_00-57-27.25767_6.06545454545455e-08_0.5_2_1000_10_4_0_0,1,2024-12-26 01:28:04.469701,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,6.06545454545455e-08,6.06545454545455e-07,0,0.3,0.033,0,0,1,1,0.0121230821776272,0.0116219295057376,0.011988968527613,0.0114850267132626,0.0105638735353539,0.0101587119099296,bigfoot_2025-04-07_14-46-27.588903
Set_9_bigbird_2024-12-26_00-57-27.263327_8.08727272727273e-08_0.5_2_1000_10_4_0_0,1,2024-12-26 01:31:22.862969,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,8.08727272727273e-08,8.08727272727273e-07,0,0.3,0.033,0,0,1,1,0.0156081933146043,0.0149973525514781,0.0155584266242664,0.0149330199054104,0.0137732043733741,0.013263113417025,bigwig_2025-04-07_14-49-25.474902
Set_9_bigbird_2024-12-26_00-57-27.263749_9.09818181818182e-08_0.5_2_1000_10_4_0_0,1,2024-12-26 01:39:42.698124,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,9.09818181818182e-08,9.09818181818182e-07,0,0.3,0.033,0,0,1,1,0.0179487698977977,0.0171387418774087,0.0191478039541777,0.0183344207980322,0.017202131060633,0.0165215700149028,bigfoot_2025-04-07_14-46-01.779305
Set_9_bigbird_2024-12-26_01-00-41.569847_1.112e-07_0.5_2_1000_10_4_0_0,1,2024-12-26 01:47:54.383475,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,1.112e-07,1.112e-06,0,0.3,0.033,0,0,1,1,0.024286982620125,0.0232282453213276,0.022784527395274,0.0218523587478508,0.0201318972569676,0.0193756230994876,bigwig_2025-04-07_14-47-53.963904
Set_9_bigbird_2024-12-26_01-16-42.137096_1.16254545454545e-07_0.5_2_1000_10_4_0_0,1,2024-12-26 02:02:47.304371,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,1.16254545454545e-07,1.16254545454545e-06,0,0.3,0.033,0,0,1,1,0.0174961653968024,0.016661060227104,0.022165743085286,0.0212181581225668,0.0196682718996167,0.0189194463874345,bigfoot_2025-04-07_14-43-49.097983
Set_9_bigbird_2024-12-26_01-39-26.61531_1.41527272727273e-07_0.5_2_1000_10_4_0_0,1,2024-12-26 02:26:26.851066,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,1.41527272727273e-07,1.41527272727273e-06,0,0.3,0.033,0,0,1,1,0.028073201840077,0.026853775469616,0.0262687785373371,0.0251688423819533,0.0229148523721368,0.0220824492318994,bigwig_2025-04-07_14-49-18.024906
Set_9_bigbird_2024-12-26_01-43-11.587899_1.51636363636364e-07_0.5_2_1000_10_4_0_0,1,2024-12-26 02:33:34.818903,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,1.51636363636364e-07,1.51636363636364e-06,0,0.3,0.033,0,0,1,1,0.0321069366375149,0.0306745909749766,0.030646063254431,0.0293481127621284,0.0270846415355055,0.0260423899083952,bigfoot_2025-04-07_14-41-09.074692
Set_9_bigbird_2024-12-26_01-46-11.566655_1.61745454545455e-07_0.5_2_1000_10_4_0_0,1,2024-12-26 02:44:01.482452,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,1.61745454545455e-07,1.61745454545455e-06,0,0.3,0.033,0,0,1,1,0.0287949979361952,0.027422475900436,0.0337399705176039,0.032300999719786,0.0299185817547771,0.0287476748264718,bigwig_2025-04-07_14-46-00.057876
Set_9_bigbird_2024-12-26_01-51-56.596743_1.71854545454545e-07_0.5_2_1000_10_4_0_0,1,2024-12-26 02:52:10.780799,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,1.71854545454545e-07,1.71854545454545e-06,0,0.3,0.033,0,0,1,1,0.0290130884174532,0.0277086222111485,0.0323971508803933,0.0310214979344198,0.0289176071535624,0.0277656755149471,bigfoot_2025-04-07_14-41-46.427158
Set_9_bigbird_2024-12-26_02-06-11.799146_1.76909090909091e-07_0.5_2_1000_10_4_0_0,1,2024-12-26 03:03:40.868283,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,1.76909090909091e-07,1.76909090909091e-06,0,0.3,0.033,0,0,1,1,0.0303832128865132,0.0289660571625897,0.0391889970359042,0.037397118408587,0.0343632098475999,0.0329345031761158,bigwig_2025-04-07_14-46-54.359543
Set_9_bigbird_2024-12-26_02-14-12.171936_1.97127272727273e-07_0.5_2_1000_10_4_0_0,1,2024-12-26 03:15:17.812417,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,1.97127272727273e-07,1.97127272727273e-06,0,0.3,0.033,0,0,1,1,0.0335374412179553,0.032077303483728,0.0392864413298186,0.0377159949336198,0.0345481230431742,0.0333220760756398,bigwig_2025-04-07_14-48-53.428056
Set_9_bigbird_2024-12-26_02-36-56.604457_2.17345454545455e-07_0.5_2_1000_10_4_0_0,1,2024-12-26 03:41:46.742033,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,2.17345454545455e-07,2.17345454545455e-06,0,0.3,0.033,0,0,1,1,0.0435724915779233,0.041739216407041,0.0403033984843404,0.0386062262784492,0.0353816889120978,0.0340287100135654,bigfoot_2025-04-07_17-14-03.999176
Set_9_bigbird_2024-12-26_02-46-41.630248_2.27454545454545e-07_0.5_2_1000_10_4_0_0,1,2024-12-26 03:55:07.334999,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,2.27454545454545e-07,2.27454545454545e-06,0,0.3,0.033,0,0,1,1,0.0423763059546501,0.0406003914124946,0.0416625251876231,0.0400201549257937,0.0366206855759657,0.0353065217427305,bigfoot_2025-04-07_17-14-14.100109
Set_9_bigbird_2024-12-26_02-57-56.595804_2.37563636363636e-07_0.5_2_1000_10_4_0_0,1,2024-12-26 04:08:06.771491,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,2.37563636363636e-07,2.37563636363636e-06,0,0.3,0.033,0,0,1,1,0.0435542251318065,0.0416058042876017,0.0481020466093724,0.0460973074230224,0.042756553300636,0.0410964187140317,bigfoot_2025-04-07_17-19-48.376702
Set_9_bigbird_2024-12-26_03-06-26.633629_2.47672727272727e-07_0.5_2_1000_10_4_0_0,1,2024-12-26 04:18:20.866921,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,2.47672727272727e-07,2.47672727272727e-06,0,0.3,0.033,0,0,1,1,0.0374518285486093,0.0357498897703931,0.0436777501773024,0.0420063080268013,0.038453656403103,0.0371323594219264,bigfoot_2025-04-07_17-17-31.372946
Set_9_bigbird_2024-12-26_03-10-26.680798_2.57781818181818e-07_0.5_2_1000_10_4_0_0,1,2024-12-26 04:20:38.265239,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,2.57781818181818e-07,2.57781818181818e-06,0,0.3,0.033,0,0,1,1,0.0454994955111115,0.0434463341890688,0.050327423453129,0.0482143816645092,0.043875942379865,0.0421874519059525,bigwig_2025-04-07_17-25-28.002189
Set_9_bigbird_2024-12-26_03-21-11.655031_2.67890909090909e-07_0.5_2_1000_10_4_0_0,1,2024-12-26 04:37:38.550997,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,2.67890909090909e-07,2.67890909090909e-06,0,0.3,0.033,0,0,1,1,0.0535551135344239,0.0511680962562669,0.0557033120760951,0.0535350471594908,0.0493324879494022,0.0475872759947572,bigfoot_2025-04-07_17-19-16.247297
Set_9_bigbird_2024-12-26_03-45-11.636065_2.83054545454545e-07_0.5_2_1000_10_4_0_0,1,2024-12-26 05:00:39.061181,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,2.83054545454545e-07,2.83054545454545e-06,0,0.3,0.033,0,0,1,1,0.0526274735232549,0.050302344950499,0.0597572629840324,0.0573853498650405,0.0522834032952015,0.0504692338191544,bigwig_2025-04-07_17-23-31.314407
Set_9_bigbird_2024-12-26_03-58-11.649392_2.98218181818182e-07_0.5_2_1000_10_4_0_0,1,2024-12-26 05:20:41.396822,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,2.98218181818182e-07,2.98218181818182e-06,0,0.3,0.033,0,0,1,1,0.0508268808892477,0.0483907786200906,0.0621044817574382,0.0594906817806351,0.0557905970014406,0.0536210620070159,bigwig_2025-04-07_17-30-31.633368
