"Set_ID","Time","end_gen","ngen_expt","Ne","n_ind_exp","n_cages","sequence_length","r_msp","r","r_expt","mu_msp","mu","mu_neutral","shape","scale","mut_ratio","proj","LDdelta","pa","Vs","randomise","pdelta_method","bdelta_method","vA_true","vA_est","pdelta_est","pdelta_var_est","bdelta_intercept_est","bdelta_slope_est","seg_sites","bdelta_var_est","vA_left"
"bigfoot_2024-07-02_01:39:49.610036_8.49494949494949e-09_1.4_1000_10_5","2024-07-02 01:42:51.522542","2","5","1330000","1000","10","1e+06","2.63157894736842e-09","1.4e-06","1.4e-06","1.59679501784765e-11","8.49494949494949e-09","5.32265005949216e-12","0.3","0.033","1","BLoM","FALSE","1","LoNL","TRUE","optim","estimate","0.0342783522656664","0.0293577278254327","0.231408451382739","0.318159994958107","-0.000153895608254719","-0.00130785868482448","911","5.62623998314831e-06_1.18219297083272e-05_-9.60626600964126e-07","0.0342232537350939"
"Set_ID","Time","end_gen","ngen_expt","Ne","n_ind_exp","n_cages","sequence_length","r_msp","r","r_expt","mu_msp","mu","mu_neutral","shape","scale","mut_ratio","proj","LDdelta","pa","Vs","randomise","pdelta_method","bdelta_method","vA_true","vA_est","pdelta_est","pdelta_var_est","bdelta_intercept_est","bdelta_slope_est","seg_sites","bdelta_var_est","vA_left"
"bigfoot_2024-07-02_01:41:34.612027_8.66666666666667e-09_1.4_500_10_3","2024-07-02 01:43:37.038771","2","3","1330000","500","10","1e+06","2.63157894736842e-09","1.4e-06","1.4e-06","1.62907268170426e-11","8.66666666666667e-09","5.43024227234754e-12","0.3","0.033","1","BLoM","FALSE","1","LoNL","TRUE","optim","estimate","0.0300230053321668","0.0258922665320809","0.0543854383309282","0.175857208300101","0.00485534098134192","-0.00172081301850973","887","1.05027218983273e-05_2.58670735061923e-05_-7.07812768647463e-07","0.0299407474399423"
"Set_ID","Time","end_gen","ngen_expt","Ne","n_ind_exp","n_cages","sequence_length","r_msp","r","r_expt","mu_msp","mu","mu_neutral","shape","scale","mut_ratio","proj","LDdelta","pa","Vs","randomise","pdelta_method","bdelta_method","vA_true","vA_est","pdelta_est","pdelta_var_est","bdelta_intercept_est","bdelta_slope_est","seg_sites","bdelta_var_est","vA_left"
"bigfoot_2024-07-02_01:43:04.599823_8.66666666666667e-09_1.4_1000_3_3","2024-07-02 01:45:35.52549","2","3","1330000","1000","3","1e+06","2.63157894736842e-09","1.4e-06","1.4e-06","1.62907268170426e-11","8.66666666666667e-09","5.43024227234754e-12","0.3","0.033","1","BLoM","FALSE","1","LoNL","TRUE","optim","estimate","0.0354752837959713","0.0523801034728088","-0.305834115244954","0.182141719672736","-0.00304625708771729","0.00547568612246002","912","2.12339640738884e-05_5.67635817957857e-05_-1.30681449691661e-07","0.0354534335553699"
"Set_ID","Time","end_gen","ngen_expt","Ne","n_ind_exp","n_cages","sequence_length","r_msp","r","r_expt","mu_msp","mu","mu_neutral","shape","scale","mut_ratio","proj","LDdelta","pa","Vs","randomise","pdelta_method","bdelta_method","vA_true","vA_est","pdelta_est","pdelta_var_est","bdelta_intercept_est","bdelta_slope_est","seg_sites","bdelta_var_est","vA_left"
"bigfoot_2024-07-02_01:43:49.584378_8.83838383838384e-09_1.4_1000_10_3","2024-07-02 01:48:01.437173","2","3","1330000","1000","10","1e+06","2.63157894736842e-09","1.4e-06","1.4e-06","1.66135034556087e-11","8.83838383838384e-09","5.53783448520291e-12","0.3","0.033","1","BLoM","FALSE","1","LoNL","TRUE","optim","estimate","0.0417302209172041","0.0320340458805546","-0.395876766533608","0.0364754870243269","0.00381590847701443","-0.00518819996321483","882","6.78563214850739e-06_1.88748127971666e-05_7.46578378644579e-07","0.0417172412381875"
"Set_ID","Time","end_gen","ngen_expt","Ne","n_ind_exp","n_cages","sequence_length","r_msp","r","r_expt","mu_msp","mu","mu_neutral","shape","scale","mut_ratio","proj","LDdelta","pa","Vs","randomise","pdelta_method","bdelta_method","vA_true","vA_est","pdelta_est","pdelta_var_est","bdelta_intercept_est","bdelta_slope_est","seg_sites","bdelta_var_est","vA_left"
"bigfoot_2024-07-02_01:45:49.993634_8.83838383838384e-09_0.014_1000_10_3","2024-07-02 01:47:40.039684","2","3","1330000","1000","10","1e+06","2.63157894736842e-11","1.4e-08","1.4e-08","1.66135034556087e-11","8.83838383838384e-09","5.53783448520291e-12","0.3","0.033","1","BLoM","FALSE","1","LoNL","TRUE","optim","estimate","0.0234737574974311","0.028731244115219","-0.221612123048732","0.107509692908434","-0.00222131636102968","0.000942811456905874","842","2.43565340581327e-05_3.52607289592067e-05_4.49892226511314e-06","0.023454453379221"
"Set_ID","Time","end_gen","ngen_expt","Ne","n_ind_exp","n_cages","sequence_length","r_msp","r","r_expt","mu_msp","mu","mu_neutral","shape","scale","mut_ratio","proj","LDdelta","pa","Vs","randomise","pdelta_method","bdelta_method","vA_true","vA_est","pdelta_est","pdelta_var_est","bdelta_intercept_est","bdelta_slope_est","seg_sites","bdelta_var_est","vA_left"
"bigfoot_2024-07-02_01:47:50.080601_8.83838383838384e-09_1.4_1000_10_1","2024-07-02 01:50:13.891253","2","1","1330000","1000","10","1e+06","2.63157894736842e-09","1.4e-06","1.4e-06","1.66135034556087e-11","8.83838383838384e-09","5.53783448520291e-12","0.3","0.033","1","BLoM","FALSE","1","LoNL","TRUE","optim","estimate","0.0333193415042593","0.0251761232044735","2","3.98209300425187","0.00244712516356034","0.00349620181377553","931","1.54151912063964e-05_3.8520725582895e-05_9.0039383820637e-07","0.033339876751286"
"Set_ID","Time","end_gen","ngen_expt","Ne","n_ind_exp","n_cages","sequence_length","r_msp","r","r_expt","mu_msp","mu","mu_neutral","shape","scale","mut_ratio","proj","LDdelta","pa","Vs","randomise","pdelta_method","bdelta_method","vA_true","vA_est","pdelta_est","pdelta_var_est","bdelta_intercept_est","bdelta_slope_est","seg_sites","bdelta_var_est","vA_left"
"bigfoot_2024-07-02_01:48:04.60046_9.01010101010101e-09_1.4_1000_10_3","2024-07-02 01:50:34.597153","2","3","1330000","1000","10","1e+06","2.63157894736842e-09","1.4e-06","1.4e-06","1.69362800941748e-11","9.01010101010101e-09","5.64542669805828e-12","0.3","0.033","1","BLoM","FALSE","1","LoNL","TRUE","optim","estimate","0.0360093018256851","0.0222226049821763","2","1.29893980434712","0.00543688378041834","7.70009555688744e-05","929","5.77990289599148e-06_1.43226861734606e-05_8.19489772055887e-07","0.0360007491617068"
"Set_ID","Time","end_gen","ngen_expt","Ne","n_ind_exp","n_cages","sequence_length","r_msp","r","r_expt","mu_msp","mu","mu_neutral","shape","scale","mut_ratio","proj","LDdelta","pa","Vs","randomise","pdelta_method","bdelta_method","vA_true","vA_est","pdelta_est","pdelta_var_est","bdelta_intercept_est","bdelta_slope_est","seg_sites","bdelta_var_est","vA_left"
"bigfoot_2024-07-02_01:50:19.774874_9.01010101010101e-09_1.4_100_10_3","2024-07-02 01:51:47.354919","2","3","1330000","100","10","1e+06","2.63157894736842e-09","1.4e-06","1.4e-06","1.69362800941748e-11","9.01010101010101e-09","5.64542669805828e-12","0.3","0.033","1","BLoM","FALSE","1","LoNL","TRUE","optim","estimate","0.0497596148177667","-0.00181490289635867","3.84982286050217e-05","8482.24978033558","-0.00267880878115243","0.0105037293878888","682","6.1422447500541e-05_0.000141751634632226_-2.3943880089551e-05","0.0491828584324443"
"Set_ID","Time","end_gen","ngen_expt","Ne","n_ind_exp","n_cages","sequence_length","r_msp","r","r_expt","mu_msp","mu","mu_neutral","shape","scale","mut_ratio","proj","LDdelta","pa","Vs","randomise","pdelta_method","bdelta_method","vA_true","vA_est","pdelta_est","pdelta_var_est","bdelta_intercept_est","bdelta_slope_est","seg_sites","bdelta_var_est","vA_left"
"bigfoot_2024-07-02_01:50:49.595803_9.01010101010101e-09_1.4_1000_5_3","2024-07-02 01:53:16.60062","2","3","1330000","1000","5","1e+06","2.63157894736842e-09","1.4e-06","1.4e-06","1.69362800941748e-11","9.01010101010101e-09","5.64542669805828e-12","0.3","0.033","1","BLoM","FALSE","1","LoNL","TRUE","optim","estimate","0.0327630113837891","0.0293265226528482","-0.0909520069486783","0.238672950701478","0.00162557533234762","0.000736973453591115","953","1.05838241259063e-05_2.56707050299516e-05_1.24340906946729e-07","0.0327572977833196"
"Set_ID","Time","end_gen","ngen_expt","Ne","n_ind_exp","n_cages","sequence_length","r_msp","r","r_expt","mu_msp","mu","mu_neutral","shape","scale","mut_ratio","proj","LDdelta","pa","Vs","randomise","pdelta_method","bdelta_method","vA_true","vA_est","pdelta_est","pdelta_var_est","bdelta_intercept_est","bdelta_slope_est","seg_sites","bdelta_var_est","vA_left"
"bigfoot_2024-07-02_01:51:49.623255_9.01010101010101e-09_1.4_1000_10_5","2024-07-02 01:54:51.736026","2","5","1330000","1000","10","1e+06","2.63157894736842e-09","1.4e-06","1.4e-06","1.69362800941748e-11","9.01010101010101e-09","5.64542669805828e-12","0.3","0.033","1","BLoM","FALSE","1","LoNL","TRUE","optim","estimate","0.0401851291126438","0.0380603142526141","0.0103505384479488","0.0584758150296838","-0.000489289924887779","0.00215373245417234","943","6.09431164508305e-06_1.28011349955105e-05_-7.58447212085364e-08","0.0401843060563259"
"Set_ID","Time","end_gen","ngen_expt","Ne","n_ind_exp","n_cages","sequence_length","r_msp","r","r_expt","mu_msp","mu","mu_neutral","shape","scale","mut_ratio","proj","LDdelta","pa","Vs","randomise","pdelta_method","bdelta_method","vA_true","vA_est","pdelta_est","pdelta_var_est","bdelta_intercept_est","bdelta_slope_est","seg_sites","bdelta_var_est","vA_left"
"bigfoot_2024-07-02_01:53:19.613013_9.18181818181818e-09_1.4_500_10_3","2024-07-02 01:55:40.218101","2","3","1330000","500","10","1e+06","2.63157894736842e-09","1.4e-06","1.4e-06","1.72590567327409e-11","9.18181818181818e-09","5.75301891091365e-12","0.3","0.033","1","BLoM","FALSE","1","LoNL","TRUE","optim","estimate","0.0334829535340666","0.030308539045766","-0.286885235645325","0.178451590186646","0.000472264139570435","-0.00843838052642902","904","1.01117945929974e-05_3.01379909060609e-05_-2.85271106742078e-07","0.0334412911205939"
"Set_ID","Time","end_gen","ngen_expt","Ne","n_ind_exp","n_cages","sequence_length","r_msp","r","r_expt","mu_msp","mu","mu_neutral","shape","scale","mut_ratio","proj","LDdelta","pa","Vs","randomise","pdelta_method","bdelta_method","vA_true","vA_est","pdelta_est","pdelta_var_est","bdelta_intercept_est","bdelta_slope_est","seg_sites","bdelta_var_est","vA_left"
"bigfoot_2024-07-02_01:55:05.308891_9.18181818181818e-09_1.4_1000_3_3","2024-07-02 01:57:29.81374","2","3","1330000","1000","3","1e+06","2.63157894736842e-09","1.4e-06","1.4e-06","1.72590567327409e-11","9.18181818181818e-09","5.75301891091365e-12","0.3","0.033","1","BLoM","FALSE","1","LoNL","TRUE","optim","estimate","0.0294046617434762","0.00324973785977944","-0.138429068896267","7.22374400672764","-0.000646967241700179","-0.0073802753845714","1052","1.25959301465184e-05_3.51348444578112e-05_7.877216430371e-07","0.029365854973262"
"Set_ID","Time","end_gen","ngen_expt","Ne","n_ind_exp","n_cages","sequence_length","r_msp","r","r_expt","mu_msp","mu","mu_neutral","shape","scale","mut_ratio","proj","LDdelta","pa","Vs","randomise","pdelta_method","bdelta_method","vA_true","vA_est","pdelta_est","pdelta_var_est","bdelta_intercept_est","bdelta_slope_est","seg_sites","bdelta_var_est","vA_left"
"bigfoot_2024-07-02_01:55:49.613743_9.18181818181818e-09_1.4_1000_10_5","2024-07-02 02:00:06.942593","2","5","1330000","1000","10","1e+06","2.63157894736842e-09","1.4e-06","1.4e-06","1.72590567327409e-11","9.18181818181818e-09","5.75301891091365e-12","0.3","0.033","1","BLoM","FALSE","1","LoNL","TRUE","optim","estimate","0.0244615780575118","0.0272569053642186","0.578852366253908","0.165259129854276","-0.00426691609926404","0.00262248003735748","973","4.67716583274807e-06_9.85590096128215e-06_2.21021828557057e-07","0.024443566169352"
"Set_ID","Time","end_gen","ngen_expt","Ne","n_ind_exp","n_cages","sequence_length","r_msp","r","r_expt","mu_msp","mu","mu_neutral","shape","scale","mut_ratio","proj","LDdelta","pa","Vs","randomise","pdelta_method","bdelta_method","vA_true","vA_est","pdelta_est","pdelta_var_est","bdelta_intercept_est","bdelta_slope_est","seg_sites","bdelta_var_est","vA_left"
"bigfoot_2024-07-02_01:57:34.613422_9.35353535353535e-09_0.014_1000_10_3","2024-07-02 01:59:29.736229","2","3","1330000","1000","10","1e+06","2.63157894736842e-11","1.4e-08","1.4e-08","1.75818333713071e-11","9.35353535353535e-09","5.86061112376902e-12","0.3","0.033","1","BLoM","FALSE","1","LoNL","TRUE","optim","estimate","0.021044681148601","0.0393806496335031","-0.0485394499687824","0.171533799430122","-0.00657263170003185","-0.00365626813095754","1046","1.66679346653076e-05_2.35463159110037e-05_-1.10486317031334e-06","0.0210512328526361"
"Set_ID","Time","end_gen","ngen_expt","Ne","n_ind_exp","n_cages","sequence_length","r_msp","r","r_expt","mu_msp","mu","mu_neutral","shape","scale","mut_ratio","proj","LDdelta","pa","Vs","randomise","pdelta_method","bdelta_method","vA_true","vA_est","pdelta_est","pdelta_var_est","bdelta_intercept_est","bdelta_slope_est","seg_sites","bdelta_var_est","vA_left"
"bigfoot_2024-07-02_01:59:35.09904_9.35353535353535e-09_1.4_1000_10_1","2024-07-02 02:03:10.217278","2","1","1330000","1000","10","1e+06","2.63157894736842e-09","1.4e-06","1.4e-06","1.75818333713071e-11","9.35353535353535e-09","5.86061112376902e-12","0.3","0.033","1","BLoM","FALSE","1","LoNL","TRUE","optim","estimate","0.0394365093030182","0.0352717546658156","1.03404306209783","1.01231300974278","-0.00468519769248067","0.00307568310681113","1053","1.4134628529272e-05_3.44823434563809e-05_2.82514590701619e-06","0.0394044550838258"
"Set_ID","Time","end_gen","ngen_expt","Ne","n_ind_exp","n_cages","sequence_length","r_msp","r","r_expt","mu_msp","mu","mu_neutral","shape","scale","mut_ratio","proj","LDdelta","pa","Vs","randomise","pdelta_method","bdelta_method","vA_true","vA_est","pdelta_est","pdelta_var_est","bdelta_intercept_est","bdelta_slope_est","seg_sites","bdelta_var_est","vA_left"
"bigfoot_2024-07-02_02:00:19.607832_9.52525252525253e-09_1.4_1000_10_3","2024-07-02 02:04:12.033792","2","3","1330000","1000","10","1e+06","2.63157894736842e-09","1.4e-06","1.4e-06","1.79046100098732e-11","9.52525252525253e-09","5.96820333662439e-12","0.3","0.033","1","BLoM","FALSE","1","LoNL","TRUE","optim","estimate","0.0370393857038565","0.0465777702800682","-0.140103213437703","0.0277431066905964","0.00340373431827259","0.00355916643927643","1028","7.20345471996851e-06_1.78761583922896e-05_-8.75948240840384e-08","0.0370425264623692"
"Set_ID","Time","end_gen","ngen_expt","Ne","n_ind_exp","n_cages","sequence_length","r_msp","r","r_expt","mu_msp","mu","mu_neutral","shape","scale","mut_ratio","proj","LDdelta","pa","Vs","randomise","pdelta_method","bdelta_method","vA_true","vA_est","pdelta_est","pdelta_var_est","bdelta_intercept_est","bdelta_slope_est","seg_sites","bdelta_var_est","vA_left"
"bigfoot_2024-07-02_02:03:20.163491_9.52525252525253e-09_1.4_1000_10_1","2024-07-02 02:06:53.170866","2","1","1330000","1000","10","1e+06","2.63157894736842e-09","1.4e-06","1.4e-06","1.79046100098732e-11","9.52525252525253e-09","5.96820333662439e-12","0.3","0.033","1","BLoM","FALSE","1","LoNL","TRUE","optim","estimate","0.0500710322529507","0.0315800107607151","0.327576504894262","0.661831721223416","0.00635341633732027","0.0048940801309625","1006","1.46419256615383e-05_3.68974600058273e-05_8.85323414585744e-07","0.0500750261295209"
"Set_ID","Time","end_gen","ngen_expt","Ne","n_ind_exp","n_cages","sequence_length","r_msp","r","r_expt","mu_msp","mu","mu_neutral","shape","scale","mut_ratio","proj","LDdelta","pa","Vs","randomise","pdelta_method","bdelta_method","vA_true","vA_est","pdelta_est","pdelta_var_est","bdelta_intercept_est","bdelta_slope_est","seg_sites","bdelta_var_est","vA_left"
"bigfoot_2024-07-02_02:04:19.60674_9.6969696969697e-09_1.4_1000_10_3","2024-07-02 02:08:30.735004","2","3","1330000","1000","10","1e+06","2.63157894736842e-09","1.4e-06","1.4e-06","1.82273866484393e-11","9.6969696969697e-09","6.07579554947976e-12","0.3","0.033","1","BLoM","FALSE","1","LoNL","TRUE","optim","estimate","0.0526500178216156","0.0391649011902309","1.0386969342159","0.545497388524484","-0.0054466032986919","0.00880145419786921","1081","6.44376133979508e-06_1.35466146350094e-05_7.44765573357829e-07","0.0526357809715546"
"Set_ID","Time","end_gen","ngen_expt","Ne","n_ind_exp","n_cages","sequence_length","r_msp","r","r_expt","mu_msp","mu","mu_neutral","shape","scale","mut_ratio","proj","LDdelta","pa","Vs","randomise","pdelta_method","bdelta_method","vA_true","vA_est","pdelta_est","pdelta_var_est","bdelta_intercept_est","bdelta_slope_est","seg_sites","bdelta_var_est","vA_left"
"bigfoot_2024-07-02_02:07:04.86341_9.6969696969697e-09_1.4_1000_5_3","2024-07-02 02:10:26.844683","2","3","1330000","1000","5","1e+06","2.63157894736842e-09","1.4e-06","1.4e-06","1.82273866484393e-11","9.6969696969697e-09","6.07579554947976e-12","0.3","0.033","1","BLoM","FALSE","1","LoNL","TRUE","optim","estimate","0.0386943677618265","0.0346574656190252","1.04564902939894","0.719940000904253","-0.00322963874858329","0.00363471752660001","1117","1.00206504294085e-05_2.30135032969928e-05_1.14979367609819e-06","0.0386360812788482"
"Set_ID","Time","end_gen","ngen_expt","Ne","n_ind_exp","n_cages","sequence_length","r_msp","r","r_expt","mu_msp","mu","mu_neutral","shape","scale","mut_ratio","proj","LDdelta","pa","Vs","randomise","pdelta_method","bdelta_method","vA_true","vA_est","pdelta_est","pdelta_var_est","bdelta_intercept_est","bdelta_slope_est","seg_sites","bdelta_var_est","vA_left"
"bigfoot_2024-07-02_02:08:35.043161_9.86868686868687e-09_1.4_1000_10_3","2024-07-02 02:12:20.608183","2","3","1330000","1000","10","1e+06","2.63157894736842e-09","1.4e-06","1.4e-06","1.85501632870054e-11","9.86868686868687e-09","6.18338776233513e-12","0.3","0.033","1","BLoM","FALSE","1","LoNL","TRUE","optim","estimate","0.0640333864541902","0.0635546576040313","1.86846074792528","0.420034548966552","-0.00216495155689087","0.00067004719082857","1053","7.46314096843161e-06_1.4297804793681e-05_6.37064069658067e-08","0.0639874078530037"
"Set_ID","Time","end_gen","ngen_expt","Ne","n_ind_exp","n_cages","sequence_length","r_msp","r","r_expt","mu_msp","mu","mu_neutral","shape","scale","mut_ratio","proj","LDdelta","pa","Vs","randomise","pdelta_method","bdelta_method","vA_true","vA_est","pdelta_est","pdelta_var_est","bdelta_intercept_est","bdelta_slope_est","seg_sites","bdelta_var_est","vA_left"
"bigfoot_2024-07-02_02:10:34.618588_9.86868686868687e-09_1.4_500_10_3","2024-07-02 02:13:00.169417","2","3","1330000","500","10","1e+06","2.63157894736842e-09","1.4e-06","1.4e-06","1.85501632870054e-11","9.86868686868687e-09","6.18338776233513e-12","0.3","0.033","1","BLoM","FALSE","1","LoNL","TRUE","optim","estimate","0.0247533166803037","0.0298971582902715","1.82609141057532","1.42858514433462","-0.00395579372997864","0.00531823870908232","975","9.63619956550921e-06_2.61155944958415e-05_1.11410672671151e-06","0.0247479649747615"
"Set_ID","Time","end_gen","ngen_expt","Ne","n_ind_exp","n_cages","sequence_length","r_msp","r","r_expt","mu_msp","mu","mu_neutral","shape","scale","mut_ratio","proj","LDdelta","pa","Vs","randomise","pdelta_method","bdelta_method","vA_true","vA_est","pdelta_est","pdelta_var_est","bdelta_intercept_est","bdelta_slope_est","seg_sites","bdelta_var_est","vA_left"
"bigfoot_2024-07-02_02:12:34.932949_9.86868686868687e-09_1.4_1000_10_5","2024-07-02 02:16:23.953224","2","5","1330000","1000","10","1e+06","2.63157894736842e-09","1.4e-06","1.4e-06","1.85501632870054e-11","9.86868686868687e-09","6.18338776233513e-12","0.3","0.033","1","BLoM","FALSE","1","LoNL","TRUE","optim","estimate","0.0387065736315692","0.0483625826618411","0.0892105070500393","0.0348966478315946","0.00335275565757477","2.42442970630415e-05","1023","6.13636164527617e-06_1.40212003854658e-05_-7.48428242811051e-07","0.0386707540251298"
"Set_ID","Time","end_gen","ngen_expt","Ne","n_ind_exp","n_cages","sequence_length","r_msp","r","r_expt","mu_msp","mu","mu_neutral","shape","scale","mut_ratio","proj","LDdelta","pa","Vs","randomise","pdelta_method","bdelta_method","vA_true","vA_est","pdelta_est","pdelta_var_est","bdelta_intercept_est","bdelta_slope_est","seg_sites","bdelta_var_est","vA_left"
"bigfoot_2024-07-02_02:13:04.593912_1.0040404040404e-08_1.4_1000_10_3","2024-07-02 02:16:51.336543","2","3","1330000","1000","10","1e+06","2.63157894736842e-09","1.4e-06","1.4e-06","1.88729399255714e-11","1.0040404040404e-08","6.29097997519048e-12","0.3","0.033","1","BLoM","FALSE","1","LoNL","TRUE","optim","estimate","0.0446981074424153","0.0410610746787292","0.257280190342101","0.0819507201339461","-0.000895577098264301","0.00253029622350972","977","7.27733397754856e-06_1.76516410365839e-05_7.05492435153779e-07","0.0447548248953921"
"Set_ID","Time","end_gen","ngen_expt","Ne","n_ind_exp","n_cages","sequence_length","r_msp","r","r_expt","mu_msp","mu","mu_neutral","shape","scale","mut_ratio","proj","LDdelta","pa","Vs","randomise","pdelta_method","bdelta_method","vA_true","vA_est","pdelta_est","pdelta_var_est","bdelta_intercept_est","bdelta_slope_est","seg_sites","bdelta_var_est","vA_left"
"bigfoot_2024-07-02_02:16:35.1236_1.0040404040404e-08_1.4_1000_3_3","2024-07-02 02:19:13.429396","2","3","1330000","1000","3","1e+06","2.63157894736842e-09","1.4e-06","1.4e-06","1.88729399255714e-11","1.0040404040404e-08","6.29097997519048e-12","0.3","0.033","1","BLoM","FALSE","1","LoNL","TRUE","optim","estimate","0.0370344605471876","0.0338532875097317","0.453400648934637","0.54886305382701","-0.00700375863848657","-0.00196227952416039","1095","1.27230533166645e-05_3.38653148344256e-05_-6.73236346567525e-07","0.0370099451314889"
"Set_ID","Time","end_gen","ngen_expt","Ne","n_ind_exp","n_cages","sequence_length","r_msp","r","r_expt","mu_msp","mu","mu_neutral","shape","scale","mut_ratio","proj","LDdelta","pa","Vs","randomise","pdelta_method","bdelta_method","vA_true","vA_est","pdelta_est","pdelta_var_est","bdelta_intercept_est","bdelta_slope_est","seg_sites","bdelta_var_est","vA_left"
"bigfoot_2024-07-02_02:17:04.561111_1.02121212121212e-08_1.4_1000_10_3","2024-07-02 02:19:57.181612","2","3","1330000","1000","10","1e+06","2.63157894736842e-09","1.4e-06","1.4e-06","1.91957165641376e-11","1.02121212121212e-08","6.39857218804586e-12","0.3","0.033","1","BLoM","FALSE","1","LoNL","TRUE","optim","estimate","0.0600024250999609","0.051744661054744","2","0.868682664197459","0.00285447236889395","0.00211448072447819","1121","6.10855524204344e-06_1.37394556603684e-05_2.28590118038757e-07","0.0599934132890424"
"Set_ID","Time","end_gen","ngen_expt","Ne","n_ind_exp","n_cages","sequence_length","r_msp","r","r_expt","mu_msp","mu","mu_neutral","shape","scale","mut_ratio","proj","LDdelta","pa","Vs","randomise","pdelta_method","bdelta_method","vA_true","vA_est","pdelta_est","pdelta_var_est","bdelta_intercept_est","bdelta_slope_est","seg_sites","bdelta_var_est","vA_left"
"bigfoot_2024-07-02_02:19:20.076312_1.02121212121212e-08_1.4_100_10_3","2024-07-02 02:21:49.168966","2","3","1330000","100","10","1e+06","2.63157894736842e-09","1.4e-06","1.4e-06","1.91957165641376e-11","1.02121212121212e-08","6.39857218804586e-12","0.3","0.033","1","BLoM","FALSE","1","LoNL","TRUE","optim","estimate","0.0294371922301284","0.0146402921636341","2","-44.2625280711736","-0.00389930058014124","-0.00643419383299035","768","3.56380172621158e-05_0.000145058428387032_-3.16843431322515e-06","0.0291245893297248"
"Set_ID","Time","end_gen","ngen_expt","Ne","n_ind_exp","n_cages","sequence_length","r_msp","r","r_expt","mu_msp","mu","mu_neutral","shape","scale","mut_ratio","proj","LDdelta","pa","Vs","randomise","pdelta_method","bdelta_method","vA_true","vA_est","pdelta_est","pdelta_var_est","bdelta_intercept_est","bdelta_slope_est","seg_sites","bdelta_var_est","vA_left"
"bigfoot_2024-07-02_02:20:04.594485_1.02121212121212e-08_1.4_1000_3_3","2024-07-02 02:22:50.110849","2","3","1330000","1000","3","1e+06","2.63157894736842e-09","1.4e-06","1.4e-06","1.91957165641376e-11","1.02121212121212e-08","6.39857218804586e-12","0.3","0.033","1","BLoM","FALSE","1","LoNL","TRUE","optim","estimate","0.0310705730350983","0.0202834001978442","-0.123025241805468","0.344128120651076","0.000634777455633425","-0.0119958913209671","1052","1.18605678800997e-05_3.74960386643743e-05_-9.05500864429926e-07","0.0310829440902435"
"Set_ID","Time","end_gen","ngen_expt","Ne","n_ind_exp","n_cages","sequence_length","r_msp","r","r_expt","mu_msp","mu","mu_neutral","shape","scale","mut_ratio","proj","LDdelta","pa","Vs","randomise","pdelta_method","bdelta_method","vA_true","vA_est","pdelta_est","pdelta_var_est","bdelta_intercept_est","bdelta_slope_est","seg_sites","bdelta_var_est","vA_left"
"bigfoot_2024-07-02_02:22:04.890574_1.03838383838384e-08_0.14_1000_10_3","2024-07-02 02:27:18.350037","2","3","1330000","1000","10","1e+06","2.63157894736842e-10","1.4e-07","1.4e-07","1.95184932027038e-11","1.03838383838384e-08","6.50616440090125e-12","0.3","0.033","1","BLoM","FALSE","1","LoNL","TRUE","optim","estimate","0.0340681238792556","0.036327386081827","0.257073600618489","0.151062869967157","0.000110780225031465","0.0035585359400173","1127","1.0900423228129e-05_1.95390625372184e-05_2.07176336771348e-06","0.0340764886418801"
"Set_ID","Time","end_gen","ngen_expt","Ne","n_ind_exp","n_cages","sequence_length","r_msp","r","r_expt","mu_msp","mu","mu_neutral","shape","scale","mut_ratio","proj","LDdelta","pa","Vs","randomise","pdelta_method","bdelta_method","vA_true","vA_est","pdelta_est","pdelta_var_est","bdelta_intercept_est","bdelta_slope_est","seg_sites","bdelta_var_est","vA_left"
"bigfoot_2024-07-02_02:23:04.638939_1.03838383838384e-08_1.4_500_10_3","2024-07-02 02:25:36.603319","2","3","1330000","500","10","1e+06","2.63157894736842e-09","1.4e-06","1.4e-06","1.95184932027038e-11","1.03838383838384e-08","6.50616440090125e-12","0.3","0.033","1","BLoM","FALSE","1","LoNL","TRUE","optim","estimate","0.0504731180882004","0.0459178113113557","1.68966724712246","1.05679898326921","0.00125577262432443","-0.00394067692993487","1038","1.00968173490135e-05_2.62896691703688e-05_1.13295724914721e-06","0.0502665759679483"
"Set_ID","Time","end_gen","ngen_expt","Ne","n_ind_exp","n_cages","sequence_length","r_msp","r","r_expt","mu_msp","mu","mu_neutral","shape","scale","mut_ratio","proj","LDdelta","pa","Vs","randomise","pdelta_method","bdelta_method","vA_true","vA_est","pdelta_est","pdelta_var_est","bdelta_intercept_est","bdelta_slope_est","seg_sites","bdelta_var_est","vA_left"
"bigfoot_2024-07-02_02:25:49.811099_1.03838383838384e-08_1.4_1000_10_1","2024-07-02 02:29:53.80853","2","1","1330000","1000","10","1e+06","2.63157894736842e-09","1.4e-06","1.4e-06","1.95184932027038e-11","1.03838383838384e-08","6.50616440090125e-12","0.3","0.033","1","BLoM","FALSE","1","LoNL","TRUE","optim","estimate","0.0459705542554316","0.0404234591500506","-0.259709063674384","0.171013472791337","-0.00198228871324432","-0.00511515663487928","1118","1.25427836035762e-05_3.22386815618131e-05_6.00435856955831e-07","0.0459721019829523"
